Entity,Code,Day,"Daily new confirmed cases of COVID-19 per million people (rolling 7-day average, right-aligned)"
North America,,2020-07-31,125.99168
North America,,2020-08-01,124.10986
North America,,2020-08-02,122.560394
North America,,2020-08-03,120.79701
North America,,2020-08-04,118.91354
North America,,2020-08-05,116.56086
North America,,2020-08-06,114.89462
North America,,2020-08-07,112.47245
North America,,2020-08-08,109.29528
North America,,2020-08-09,107.8562
North America,,2020-08-10,106.75941
North America,,2020-08-11,105.648186
North America,,2020-08-12,105.11444
North America,,2020-08-13,106.58378
North America,,2020-08-14,106.18548
North America,,2020-08-15,105.77323
North America,,2020-08-16,104.04152
North America,,2020-08-17,103.81861
North America,,2020-08-18,102.66603
North America,,2020-08-19,101.99779
North America,,2020-08-20,97.59192
North America,,2020-08-21,95.526436
North America,,2020-08-22,93.93892
North America,,2020-08-23,91.81363
North America,,2020-08-24,89.74413
North America,,2020-08-25,88.51094
North America,,2020-08-26,87.39689
North America,,2020-08-27,87.17445
North America,,2020-08-28,87.43211
North America,,2020-08-29,87.799446
North America,,2020-08-30,87.63587
North America,,2020-08-31,87.307304
North America,,2020-09-01,87.2137
North America,,2020-09-02,87.85664
North America,,2020-09-03,87.670616
North America,,2020-09-04,87.0669
North America,,2020-09-05,86.371
North America,,2020-09-06,87.59569
North America,,2020-09-07,87.4288
North America,,2020-09-08,86.79176
North America,,2020-09-09,83.16712
North America,,2020-09-10,80.831696
North America,,2020-09-11,78.50053
North America,,2020-09-12,76.89386
North America,,2020-09-13,75.047035
North America,,2020-09-14,75.11038
North America,,2020-09-15,74.92813
North America,,2020-09-16,77.413895
North America,,2020-09-17,78.45704
North America,,2020-09-18,79.94551
North America,,2020-09-19,81.703705
North America,,2020-09-20,82.79341
North America,,2020-09-21,83.20494
North America,,2020-09-22,83.6569
North America,,2020-09-23,85.57937
North America,,2020-09-24,89.14018
North America,,2020-09-25,89.24159
North America,,2020-09-26,89.44062
North America,,2020-09-27,89.687874
North America,,2020-09-28,89.6666
North America,,2020-09-29,89.856415
North America,,2020-09-30,88.964554
North America,,2020-10-01,86.63315
North America,,2020-10-02,87.768715
North America,,2020-10-03,88.00273
North America,,2020-10-04,88.28591
North America,,2020-10-05,89.65597
North America,,2020-10-06,89.99115
North America,,2020-10-07,90.74969
North America,,2020-10-08,91.74201
North America,,2020-10-09,93.493576
North America,,2020-10-10,95.848625
North America,,2020-10-11,98.08524
North America,,2020-10-12,99.85974
North America,,2020-10-13,101.85643
North America,,2020-10-14,103.356255
North America,,2020-10-15,106.04696
North America,,2020-10-16,107.491
North America,,2020-10-17,109.46902
North America,,2020-10-18,111.959984
North America,,2020-10-19,112.15452
North America,,2020-10-20,113.29387
North America,,2020-10-21,117.25227
North America,,2020-10-22,118.95231
North America,,2020-10-23,121.97276
North America,,2020-10-24,124.96626
North America,,2020-10-25,128.38147
North America,,2020-10-26,133.46504
North America,,2020-10-27,137.50333
North America,,2020-10-28,139.55298
North America,,2020-10-29,143.5485
North America,,2020-10-30,147.08827
North America,,2020-10-31,150.99254
North America,,2020-11-01,154.61269
North America,,2020-11-02,158.7004
North America,,2020-11-03,176.84201
North America,,2020-11-04,179.72583
North America,,2020-11-05,185.29114
North America,,2020-11-06,192.60802
North America,,2020-11-07,200.27638
North America,,2020-11-08,208.83897
North America,,2020-11-09,217.82469
North America,,2020-11-10,211.2933
North America,,2020-11-11,221.5928
North America,,2020-11-12,233.29214
North America,,2020-11-13,243.36095
North America,,2020-11-14,253.30849
North America,,2020-11-15,264.2252
North America,,2020-11-16,272.77975
North America,,2020-11-17,279.2083
North America,,2020-11-18,284.9762
North America,,2020-11-19,290.3947
North America,,2020-11-20,294.38242
North America,,2020-11-21,300.60745
North America,,2020-11-22,304.76962
North America,,2020-11-23,307.38327
North America,,2020-11-24,310.40158
North America,,2020-11-25,314.0045
North America,,2020-11-26,316.08936
North America,,2020-11-27,321.98276
North America,,2020-11-28,312.39594
North America,,2020-11-29,306.01865
North America,,2020-11-30,299.49246
North America,,2020-12-01,297.7584
North America,,2020-12-02,296.11768
North America,,2020-12-03,300.74008
North America,,2020-12-04,305.7149
North America,,2020-12-05,323.51495
North America,,2020-12-06,338.2019
North America,,2020-12-07,353.40625
North America,,2020-12-08,362.29105
North America,,2020-12-09,370.32297
North America,,2020-12-10,379.08862
North America,,2020-12-11,381.9897
North America,,2020-12-12,380.45276
North America,,2020-12-13,386.39105
North America,,2020-12-14,389.26566
North America,,2020-12-15,390.24405
North America,,2020-12-16,394.11996
North America,,2020-12-17,387.78973
North America,,2020-12-18,392.31876
North America,,2020-12-19,401.32928
North America,,2020-12-20,399.18982
North America,,2020-12-21,395.86868
North America,,2020-12-22,397.18246
North America,,2020-12-23,393.64056
North America,,2020-12-24,393.38907
North America,,2020-12-25,390.26602
North America,,2020-12-26,379.2659
North America,,2020-12-27,358.26337
North America,,2020-12-28,344.7028
North America,,2020-12-29,337.24786
North America,,2020-12-30,336.1409
North America,,2020-12-31,340.16644
North America,,2021-01-01,343.43744
North America,,2021-01-02,350.85385
North America,,2021-01-03,367.64645
North America,,2021-01-04,386.17502
North America,,2021-01-05,398.3835
North America,,2021-01-06,399.27066
North America,,2021-01-07,407.37845
North America,,2021-01-08,414.16583
North America,,2021-01-09,425.6515
North America,,2021-01-10,445.5688
North America,,2021-01-11,454.82822
North America,,2021-01-12,460.29474
North America,,2021-01-13,467.63242
North America,,2021-01-14,462.5278
North America,,2021-01-15,454.3505
North America,,2021-01-16,442.83932
North America,,2021-01-17,428.69843
North America,,2021-01-18,417.01657
North America,,2021-01-19,407.6895
North America,,2021-01-20,394.9383
North America,,2021-01-21,377.8573
North America,,2021-01-22,368.00906
North America,,2021-01-23,358.65057
North America,,2021-01-24,346.66473
North America,,2021-01-25,335.62842
North America,,2021-01-26,323.97235
North America,,2021-01-27,318.92377
North America,,2021-01-28,317.12988
North America,,2021-01-29,308.92563
North America,,2021-01-30,300.45477
North America,,2021-01-31,293.3277
North America,,2021-02-01,286.2973
North America,,2021-02-02,278.741
North America,,2021-02-03,273.6574
North America,,2021-02-04,266.4599
North America,,2021-02-05,253.59073
North America,,2021-02-06,244.50928
North America,,2021-02-07,234.27478
North America,,2021-02-08,226.44237
North America,,2021-02-09,221.39378
North America,,2021-02-10,211.21931
North America,,2021-02-11,202.94771
North America,,2021-02-12,199.40675
North America,,2021-02-13,192.75433
North America,,2021-02-14,185.44739
North America,,2021-02-15,178.98808
North America,,2021-02-16,172.48553
North America,,2021-02-17,166.27492
North America,,2021-02-18,157.49461
North America,,2021-02-19,148.68312
North America,,2021-02-20,141.1282
North America,,2021-02-21,134.98944
North America,,2021-02-22,130.26683
North America,,2021-02-23,127.77468
North America,,2021-02-24,127.21233
North America,,2021-02-25,130.34152
North America,,2021-02-26,132.24745
North America,,2021-02-27,133.08565
North America,,2021-02-28,132.8053
North America,,2021-03-01,133.29248
North America,,2021-03-02,132.07631
North America,,2021-03-03,130.77245
North America,,2021-03-04,126.89441
North America,,2021-03-05,125.24259
North America,,2021-03-06,123.23408
North America,,2021-03-07,120.98162
North America,,2021-03-08,118.2349
North America,,2021-03-09,116.297066
North America,,2021-03-10,114.4065
North America,,2021-03-11,114.082664
North America,,2021-03-12,113.17851
North America,,2021-03-13,111.74464
North America,,2021-03-14,111.55979
North America,,2021-03-15,110.37104
North America,,2021-03-16,111.197655
North America,,2021-03-17,110.112206
North America,,2021-03-18,109.70965
North America,,2021-03-19,109.12792
North America,,2021-03-20,110.15736
North America,,2021-03-21,109.97298
North America,,2021-03-22,111.69216
North America,,2021-03-23,111.31041
North America,,2021-03-24,113.52576
North America,,2021-03-25,115.079
North America,,2021-03-26,117.12084
North America,,2021-03-27,117.768524
North America,,2021-03-28,120.84499
North America,,2021-03-29,122.10821
North America,,2021-03-30,124.51052
North America,,2021-03-31,126.739105
North America,,2021-04-01,127.68557
North America,,2021-04-02,128.1595
North America,,2021-04-03,129.85837
North America,,2021-04-04,128.04628
North America,,2021-04-05,128.24957
North America,,2021-04-06,126.86439
North America,,2021-04-07,127.60402
North America,,2021-04-08,128.8254
North America,,2021-04-09,131.10313
North America,,2021-04-10,133.09322
North America,,2021-04-11,136.39708
North America,,2021-04-12,138.50275
North America,,2021-04-13,140.75827
North America,,2021-04-14,142.10043
North America,,2021-04-15,144.37346
North America,,2021-04-16,143.76903
North America,,2021-04-17,142.9391
North America,,2021-04-18,141.93803
North America,,2021-04-19,143.76738
North America,,2021-04-20,142.79231
North America,,2021-04-21,136.46681
North America,,2021-04-22,132.7722
North America,,2021-04-23,130.76346
North America,,2021-04-24,128.25453
North America,,2021-04-25,126.14698
North America,,2021-04-26,120.2869
North America,,2021-04-27,118.06045
North America,,2021-04-28,116.40391
North America,,2021-04-29,114.659904
North America,,2021-04-30,112.52871
North America,,2021-05-01,111.06954
North America,,2021-05-02,109.22484
North America,,2021-05-03,108.180046
North America,,2021-05-04,107.22011
North America,,2021-05-05,107.980064
North America,,2021-05-06,105.833275
North America,,2021-05-07,103.153915
North America,,2021-05-08,100.03962
North America,,2021-05-09,96.99033
North America,,2021-05-10,94.142204
North America,,2021-05-11,92.24834
North America,,2021-05-12,89.475136
North America,,2021-05-13,87.264755
North America,,2021-05-14,85.27468
North America,,2021-05-15,84.349495
North America,,2021-05-16,82.28685
North America,,2021-05-17,80.70216
North America,,2021-05-18,78.3951
North America,,2021-05-19,77.16853
North America,,2021-05-20,75.4744
North America,,2021-05-21,73.03805
North America,,2021-05-22,69.70652
North America,,2021-05-23,67.55051
North America,,2021-05-24,65.14252
North America,,2021-05-25,63.54601
North America,,2021-05-26,62.07904
North America,,2021-05-27,61.078213
North America,,2021-05-28,59.71856
North America,,2021-05-29,57.791363
North America,,2021-05-30,56.673763
North America,,2021-05-31,54.804714
North America,,2021-06-01,53.61549
North America,,2021-06-02,52.31777
North America,,2021-06-03,48.49694
North America,,2021-06-04,46.45817
North America,,2021-06-05,45.430393
North America,,2021-06-06,43.706245
North America,,2021-06-07,43.33324
North America,,2021-06-08,42.62363
North America,,2021-06-09,42.554844
North America,,2021-06-10,44.054905
North America,,2021-06-11,44.90256
North America,,2021-06-12,44.35416
North America,,2021-06-13,43.38619
North America,,2021-06-14,42.685562
North America,,2021-06-15,42.51206
North America,,2021-06-16,42.24755
North America,,2021-06-17,41.88471
North America,,2021-06-18,40.48771
North America,,2021-06-19,39.96531
North America,,2021-06-20,39.505554
North America,,2021-06-21,39.682365
North America,,2021-06-22,39.65022
North America,,2021-06-23,39.784245
North America,,2021-06-24,40.137157
North America,,2021-06-25,40.546803
North America,,2021-06-26,41.620674
North America,,2021-06-27,42.830933
North America,,2021-06-28,43.44363
North America,,2021-06-29,44.2407
North America,,2021-06-30,45.17865
North America,,2021-07-01,46.226753
North America,,2021-07-02,46.413258
North America,,2021-07-03,47.564423
North America,,2021-07-04,48.89051
North America,,2021-07-05,49.2725
North America,,2021-07-06,49.210567
North America,,2021-07-07,50.434067
North America,,2021-07-08,52.483944
North America,,2021-07-09,56.227005
North America,,2021-07-10,96.97497
North America,,2021-07-11,101.04896
North America,,2021-07-12,103.98077
North America,,2021-07-13,106.781624
North America,,2021-07-14,112.71474
North America,,2021-07-15,117.935165
North America,,2021-07-16,123.37733
North America,,2021-07-17,90.868355
North America,,2021-07-18,94.73764
North America,,2021-07-19,97.22175
North America,,2021-07-20,99.72973
North America,,2021-07-21,105.25438
North America,,2021-07-22,110.18407
North America,,2021-07-23,117.19176
North America,,2021-07-24,125.86403
North America,,2021-07-25,134.47414
North America,,2021-07-26,140.79893
North America,,2021-07-27,145.25845
North America,,2021-07-28,153.4029
North America,,2021-07-29,163.42088
North America,,2021-07-30,171.51591
North America,,2021-07-31,178.82523
North America,,2021-08-01,188.58673
North America,,2021-08-02,195.45142
North America,,2021-08-03,201.1595
North America,,2021-08-04,209.33372
North America,,2021-08-05,215.65071
North America,,2021-08-06,224.46411
North America,,2021-08-07,232.51305
North America,,2021-08-08,239.25127
North America,,2021-08-09,248.8927
North America,,2021-08-10,258.06726
North America,,2021-08-11,256.2358
North America,,2021-08-12,263.26407
North America,,2021-08-13,268.23465
North America,,2021-08-14,274.58142
North America,,2021-08-15,277.73187
North America,,2021-08-16,282.0985
North America,,2021-08-17,286.29092
North America,,2021-08-18,290.44623
North America,,2021-08-19,293.74988
North America,,2021-08-20,299.56927
North America,,2021-08-21,304.80154
North America,,2021-08-22,309.4412
North America,,2021-08-23,310.07373
North America,,2021-08-24,311.64517
North America,,2021-08-25,313.9241
North America,,2021-08-26,316.12054
North America,,2021-08-27,317.04147
North America,,2021-08-28,319.5563
North America,,2021-08-29,321.95746
North America,,2021-08-30,323.436
North America,,2021-08-31,320.47086
North America,,2021-09-01,323.11688
North America,,2021-09-02,325.40103
North America,,2021-09-03,328.92615
North America,,2021-09-04,327.12802
North America,,2021-09-05,326.50632
North America,,2021-09-06,324.96136
North America,,2021-09-07,326.72568
North America,,2021-09-08,321.07693
North America,,2021-09-09,306.0839
North America,,2021-09-10,299.00647
North America,,2021-09-11,298.0295
North America,,2021-09-12,296.98282
North America,,2021-09-13,299.51987
North America,,2021-09-14,297.48868
North America,,2021-09-15,297.956
North America,,2021-09-16,307.99408
North America,,2021-09-17,304.61148
North America,,2021-09-18,298.93793
North America,,2021-09-19,294.6266
North America,,2021-09-20,286.7982
North America,,2021-09-21,282.71664
North America,,2021-09-22,277.41443
North America,,2021-09-23,270.2195
North America,,2021-09-24,264.15213
North America,,2021-09-25,257.84036
North America,,2021-09-26,250.63693
North America,,2021-09-27,244.01242
North America,,2021-09-28,238.10176
North America,,2021-09-29,238.86385
North America,,2021-09-30,233.24843
North America,,2021-10-01,228.08945
North America,,2021-10-02,223.18057
North America,,2021-10-03,218.23906
North America,,2021-10-04,213.77315
North America,,2021-10-05,210.78839
North America,,2021-10-06,205.78804
North America,,2021-10-07,202.00786
North America,,2021-10-08,201.47838
North America,,2021-10-09,197.4363
North America,,2021-10-10,193.62563
North America,,2021-10-11,190.33357
North America,,2021-10-12,187.9192
North America,,2021-10-13,183.30768
North America,,2021-10-14,178.79118
North America,,2021-10-15,172.11868
North America,,2021-10-16,167.9915
North America,,2021-10-17,163.41875
North America,,2021-10-18,160.87082
North America,,2021-10-19,157.80782
North America,,2021-10-20,155.74069
North America,,2021-10-21,152.96133
North America,,2021-10-22,147.61444
North America,,2021-10-23,144.89893
North America,,2021-10-24,141.29509
North America,,2021-10-25,134.77835
North America,,2021-10-26,129.4733
North America,,2021-10-27,132.00989
North America,,2021-10-28,136.52023
North America,,2021-10-29,138.28976
North America,,2021-10-30,140.68027
North America,,2021-10-31,142.73085
North America,,2021-11-01,141.75697
North America,,2021-11-02,140.69847
North America,,2021-11-03,147.4419
North America,,2021-11-04,140.54837
North America,,2021-11-05,138.91263
North America,,2021-11-06,135.70071
North America,,2021-11-07,136.09877
North America,,2021-11-08,136.53229
North America,,2021-11-09,138.27203
North America,,2021-11-10,138.12549
North America,,2021-11-11,140.49944
North America,,2021-11-12,144.13731
North America,,2021-11-13,140.36517
North America,,2021-11-14,147.61586
North America,,2021-11-15,155.58633
North America,,2021-11-16,156.204
North America,,2021-11-17,159.6024
North America,,2021-11-18,162.65193
North America,,2021-11-19,165.35115
North America,,2021-11-20,177.17365
North America,,2021-11-21,175.02188
North America,,2021-11-22,169.51071
North America,,2021-11-23,170.36452
North America,,2021-11-24,174.10616
North America,,2021-11-25,174.95877
North America,,2021-11-26,174.90771
North America,,2021-11-27,162.50255
North America,,2021-11-28,154.89067
North America,,2021-11-29,156.26663
North America,,2021-11-30,160.50656
North America,,2021-12-01,147.73547
North America,,2021-12-02,152.0416
North America,,2021-12-03,158.11534
North America,,2021-12-04,175.00345
North America,,2021-12-05,191.23749
North America,,2021-12-06,194.70706
North America,,2021-12-07,194.60944
North America,,2021-12-08,216.11922
North America,,2021-12-09,217.42474
North America,,2021-12-10,216.76572
North America,,2021-12-11,215.42545
North America,,2021-12-12,211.82161
North America,,2021-12-13,211.30489
North America,,2021-12-14,212.48228
North America,,2021-12-15,213.12761
North America,,2021-12-16,213.80719
North America,,2021-12-17,218.86168
North America,,2021-12-18,226.1294
North America,,2021-12-19,232.73051
North America,,2021-12-20,239.35693
North America,,2021-12-21,252.70549
North America,,2021-12-22,275.0206
North America,,2021-12-23,297.54163
North America,,2021-12-24,323.65536
North America,,2021-12-25,355.7672
North America,,2021-12-26,377.23422
North America,,2021-12-27,386.55014
North America,,2021-12-28,416.05615
North America,,2021-12-29,475.43954
North America,,2021-12-30,526.64606
North America,,2021-12-31,590.86743
North America,,2022-01-01,671.8138
North America,,2022-01-02,736.7878
North America,,2022-01-03,789.6811
North America,,2022-01-04,842.3315
North America,,2022-01-05,948.6609
North America,,2022-01-06,1039.9852
North America,,2022-01-07,1101.9889
North America,,2022-01-08,1166.7314
North America,,2022-01-09,1269.6522
North America,,2022-01-10,1311.0919
North America,,2022-01-11,1337.4653
North America,,2022-01-12,1436.5869
North America,,2022-01-13,1462.5215
North America,,2022-01-14,1510.1246
North America,,2022-01-15,1538.3722
North America,,2022-01-16,1555.8569
North America,,2022-01-17,1560.0037
North America,,2022-01-18,1540.119
North America,,2022-01-19,1470.178
North America,,2022-01-20,1482.2423
North America,,2022-01-21,1460.9327
North America,,2022-01-22,1432.2992
North America,,2022-01-23,1397.6926
North America,,2022-01-24,1361.3461
North America,,2022-01-25,1333.3767
North America,,2022-01-26,1331.9883
North America,,2022-01-27,1235.855
North America,,2022-01-28,1173.9741
North America,,2022-01-29,1114.5581
North America,,2022-01-30,1046.6334
North America,,2022-01-31,1018.5265
North America,,2022-02-01,976.968
North America,,2022-02-02,866.68396
North America,,2022-02-03,814.55316
North America,,2022-02-04,747.8002
North America,,2022-02-05,684.6695
North America,,2022-02-06,619.58795
North America,,2022-02-07,587.74677
North America,,2022-02-08,569.29834
North America,,2022-02-09,497.4748
North America,,2022-02-10,469.0963
North America,,2022-02-11,438.71735
North America,,2022-02-12,391.7994
North America,,2022-02-13,357.9381
North America,,2022-02-14,346.0128
North America,,2022-02-15,335.432
North America,,2022-02-16,303.36246
North America,,2022-02-17,277.6222
North America,,2022-02-18,252.64711
North America,,2022-02-19,234.19795
North America,,2022-02-20,219.95116
